subject,group,channel,mse_norm,mse_phys
sub-034,A,P3,0.573186457157135,6.183230837397384e-10
sub-034,A,P4,0.5053575038909912,5.289446621957222e-10
sub-035,A,Fp1,0.4883340895175934,5.071847829441382e-10
sub-035,A,Fp2,0.3853282928466797,4.057433146471413e-10
sub-035,A,P3,0.4449976086616516,4.421054381856539e-10
sub-035,A,P4,0.5124465227127075,5.104838356205606e-10
sub-036,A,Fp1,0.14542172849178314,1.460172630892265e-10
sub-036,A,Fp2,0.3391552269458771,3.4186957729962445e-10
sub-036,A,P3,0.2939796447753906,3.001499850343006e-10
sub-036,A,P4,0.5269048810005188,5.427827004598091e-10
sub-037,C,Fp1,0.9170713424682617,1.237029975447818e-09
sub-037,C,Fp2,0.7588011026382446,1.0626259079405788e-09
sub-037,C,P3,0.5397710800170898,6.630014482357215e-10
sub-037,C,P4,0.6323426961898804,7.550288462782842e-10
sub-038,C,Fp1,0.22896909713745117,2.111237679351637e-10
sub-038,C,Fp2,0.28828316926956177,2.6348348322900354e-10
sub-038,C,P3,0.32552146911621094,3.6606167505940087e-10
sub-038,C,P4,0.35768234729766846,3.41220694379969e-10
sub-039,C,Fp1,0.24937143921852112,2.7783751526761303e-10
sub-039,C,Fp2,0.2683662176132202,2.9833605400125213e-10
sub-039,C,P3,0.2640973627567291,3.062669804560271e-10
sub-039,C,P4,0.21489658951759338,2.3620861755478846e-10
sub-040,C,Fp1,0.36516237258911133,5.571841680116846e-10
sub-040,C,Fp2,0.384444922208786,6.151601739304431e-10
sub-040,C,P3,0.37125927209854126,3.9689579157214713e-10
sub-040,C,P4,0.4813242554664612,5.193428588400966e-10
sub-041,C,Fp1,0.1459546983242035,1.6480173848901294e-10
sub-041,C,Fp2,0.17493829131126404,1.963308315969995e-10
sub-041,C,P3,0.15384522080421448,1.6952857413098304e-10
sub-041,C,P4,0.3110853135585785,3.4456483756475143e-10
sub-042,C,Fp1,0.8047032356262207,8.810719416987821e-10
sub-042,C,Fp2,0.7637477517127991,7.923019392314617e-10
sub-042,C,P3,1.0522167682647705,1.1283834596619607e-09
sub-042,C,P4,0.8962562680244446,9.173173032151506e-10
sub-043,C,Fp1,0.26233381032943726,2.6695490624133767e-10
sub-043,C,Fp2,0.39294347167015076,4.078423171963574e-10
sub-043,C,P3,0.284775048494339,3.133909443656987e-10
sub-043,C,P4,0.35619616508483887,3.728062159301718e-10
