subject_id,group,covariate_X,target_Y,window_index,lag_steps,lag_ms,f_stat_manual,p_value_manual,f_stat_statsmodels,p_value_statsmodels
sub-024,A,P4,Fp2,0,5,10,32.5775139290958,3.2282652857197767e-29,32.577513929039014,3.2282652860690335e-29
sub-024,A,P4,Fp2,0,10,20,22.040902254121086,8.620633946858498e-35,22.040902254540516,8.620633934381938e-35
sub-024,A,P4,Fp2,0,20,40,12.036759363142977,4.512083893744155e-32,12.036759361543279,4.512083939849409e-32
sub-024,A,P4,Fp2,0,30,60,11.054457945694438,5.400692708724178e-39,11.054457945958015,5.4006926968207225e-39
sub-024,A,P4,Fp2,0,40,80,23.487859203489432,7.476783970147275e-90,23.487859203405744,7.4767839742921454e-90
sub-024,A,P4,Fp2,0,50,100,18.146087481783994,1.6227105196946233e-81,18.146087480859112,1.6227105319100673e-81
sub-024,A,P4,Fp2,1,5,10,3.6669775255944,0.002834004930590207,3.6669775256664074,0.0028340049301683232
sub-024,A,P4,Fp2,1,10,20,15.686756499536603,6.365164827146979e-25,15.686756499695205,6.36516482340886e-25
sub-024,A,P4,Fp2,1,20,40,3.4023941948175254,1.117343973860525e-06,3.4023941943206233,1.1173439775361514e-06
sub-024,A,P4,Fp2,1,30,60,2.182420569288321,0.00036212566612075185,2.182420568839016,0.00036212566740735625
sub-024,A,P4,Fp2,1,40,80,1.9612483038224513,0.0005743492086637012,1.9612483033361576,0.0005743492112629032
sub-024,A,P4,Fp2,1,50,100,1.891401345724083,0.00039767172937994907,1.8914013454313308,0.00039767173062928336
sub-024,A,P4,Fp2,2,5,10,5.591939508932607,4.8490606817715425e-05,5.591939508922841,4.8490606818733044e-05
sub-024,A,P4,Fp2,2,10,20,25.716535881759985,3.4610516048089047e-40,25.716535881528092,3.461051607466737e-40
sub-024,A,P4,Fp2,2,20,40,7.102748085262761,9.019834824032673e-18,7.102748085790516,9.019834791090461e-18
sub-024,A,P4,Fp2,2,30,60,3.9625663259083668,4.95398083853076e-11,3.9625663268010474,4.953980797007061e-11
sub-024,A,P4,Fp2,2,40,80,3.483429978214741,4.8525785231840175e-11,3.4834299775037953,4.8525785626924835e-11
sub-024,A,P4,Fp2,2,50,100,2.53034846807022,2.219163299455541e-07,2.5303484669283347,2.2191633310635328e-07
sub-024,A,P4,Fp2,3,5,10,6.647121170933282,4.9955472509551905e-06,6.647121170960468,4.995547250661821e-06
sub-024,A,P4,Fp2,3,10,20,11.649426137153265,2.7085228445694037e-18,11.649426137014952,2.7085228460134875e-18
sub-024,A,P4,Fp2,3,20,40,5.993938199522216,2.00490171446467e-14,5.993938192489499,2.0049018127530577e-14
sub-024,A,P4,Fp2,3,30,60,4.506574476413028,2.915712522142643e-13,4.506574476375071,2.9157125231913257e-13
sub-024,A,P4,Fp2,3,40,80,5.024165475151197,8.540404256714062e-19,5.024165472576633,8.540404511330186e-19
sub-024,A,P4,Fp2,3,50,100,3.5186844805770723,5.65065168095024e-13,3.5186844777590673,5.650651893803982e-13
sub-024,A,P4,Fp2,4,5,10,5.979162569282531,2.1101360274838286e-05,5.979162569320889,2.11013602730962e-05
sub-024,A,P4,Fp2,4,10,20,11.778455179188272,1.6475681514861657e-18,11.778455179179346,1.6475681515427909e-18
sub-024,A,P4,Fp2,4,20,40,6.385604413273414,1.3097708479686301e-15,6.385604391890587,1.309771042884005e-15
sub-024,A,P4,Fp2,4,30,60,3.450273458548099,5.838440735440997e-09,3.4502734398361605,5.8384417417163355e-09
sub-024,A,P4,Fp2,4,40,80,2.770560660394793,1.4484739389107482e-07,2.770560656116276,1.4484740065292804e-07
sub-024,A,P4,Fp2,4,50,100,2.842539533888053,4.199380737844243e-09,2.842539530590167,4.199380916649291e-09
sub-024,A,Fp2,P4,0,5,10,33.068455533555394,1.2686685823565524e-29,33.06845553338526,1.2686685827665286e-29
sub-024,A,Fp2,P4,0,10,20,12.683044469413863,5.133516114918648e-20,12.683044469081262,5.133516121438155e-20
sub-024,A,Fp2,P4,0,20,40,9.624603454174279,3.156146542325153e-25,9.62460345368421,3.1561465526523097e-25
sub-024,A,Fp2,P4,0,30,60,10.775413693567033,5.619514137260949e-38,10.775413693185298,5.619514155336031e-38
sub-024,A,Fp2,P4,0,40,80,44.62926812939569,3.353509064883079e-138,44.62926812827385,3.353509080871363e-138
sub-024,A,Fp2,P4,0,50,100,82.58325694994828,2.1899237346144084e-202,82.5832569506422,2.189923730740754e-202
sub-024,A,Fp2,P4,1,5,10,4.312334765052219,0.0007372415631422243,4.312334765133135,0.0007372415630167399
sub-024,A,Fp2,P4,1,10,20,7.314842601003952,6.317912896245665e-11,7.314842601334325,6.317912888000248e-11
sub-024,A,Fp2,P4,1,20,40,1.5480790354117406,0.06068225207270318,1.5480790340335884,0.06068225245261009
sub-024,A,Fp2,P4,1,30,60,1.4809216662006683,0.050139927853907196,1.4809216650055093,0.05013992820623165
sub-024,A,Fp2,P4,1,40,80,1.2099947034802256,0.1822450474594806,1.2099947021663215,0.18224504876072845
sub-024,A,Fp2,P4,1,50,100,1.1537517471258645,0.2269124686983896,1.1537517471584713,0.2269124686563666
sub-024,A,Fp2,P4,2,5,10,4.824702472422955,0.00024953969649644283,4.824702472343219,0.0002495396965387088
sub-024,A,Fp2,P4,2,10,20,8.312434563300853,1.2313824960381938e-12,8.312434563116023,1.2313824969354547e-12
sub-024,A,Fp2,P4,2,20,40,2.222291130704334,0.0018056100207443533,2.222291129207281,0.0018056100362683542
sub-024,A,Fp2,P4,2,30,60,3.01453521853277,3.063399076426421e-07,3.0145352177073534,3.063399099043548e-07
sub-024,A,Fp2,P4,2,40,80,2.4410246246039433,4.907355092519312e-06,2.441024625068219,4.907355068737925e-06
sub-024,A,Fp2,P4,2,50,100,2.11753122904706,3.198210191199631e-05,2.117531229130135,3.1982101881384846e-05
sub-024,A,Fp2,P4,3,5,10,7.5245614594745724,7.476840725866272e-07,7.524561459537697,7.476840724843567e-07
sub-024,A,Fp2,P4,3,10,20,12.30519577043357,2.1782885005697037e-19,12.305195770548238,2.178288499612487e-19
sub-024,A,Fp2,P4,3,20,40,2.5588826641286757,0.0002453678816434523,2.558882663745912,0.00024536788221609333
sub-024,A,Fp2,P4,3,30,60,1.7911138748767939,0.006754352365966409,1.791113873377702,0.006754352436631987
sub-024,A,Fp2,P4,3,40,80,2.0510384659036287,0.0002460524031067943,2.0510384627688465,0.0002460524104889523
sub-024,A,Fp2,P4,3,50,100,1.6656354536456852,0.004000666269403957,1.6656354533313984,0.004000666281557812
sub-024,A,Fp2,P4,4,5,10,14.624864078684908,1.6985248090828047e-13,14.624864078756747,1.6985248088234654e-13
sub-024,A,Fp2,P4,4,10,20,6.16400153703452,5.9312708213474055e-09,6.164001537318257,5.9312708147192586e-09
sub-024,A,Fp2,P4,4,20,40,4.0958003757740515,1.0459700644112202e-08,4.095800372665328,1.0459700866200606e-08
sub-024,A,Fp2,P4,4,30,60,2.1997988289422246,0.0003155407072762758,2.1997988246037092,0.00031554071814613436
sub-024,A,Fp2,P4,4,40,80,2.344502250597654,1.3327071896784377e-05,2.3445021899519722,1.3327080189010217e-05
sub-024,A,Fp2,P4,4,50,100,1.646439430605385,0.004811451526388557,1.6464394164472171,0.004811452177625876
sub-025,A,P3,Fp1,0,5,10,39.54558304493081,7.364219058523281e-35,39.54558304488645,7.364219059118751e-35
sub-025,A,P3,Fp1,0,10,20,62.94561819668961,9.025902470548799e-85,62.94561819721597,9.025902459558729e-85
sub-025,A,P3,Fp1,0,20,40,40.15747272526314,7.369150599719754e-93,40.15747272480574,7.369150612895239e-93
sub-025,A,P3,Fp1,0,30,60,16.74461365866921,3.858968159124485e-58,16.744613656404056,3.858968221829642e-58
sub-025,A,P3,Fp1,0,40,80,18.05400041404167,5.306102748680307e-73,18.054000413700713,5.306102762626776e-73
sub-025,A,P3,Fp1,0,50,100,17.218530897335075,3.4703205930353747e-78,17.21853089735992,3.4703205923116094e-78
sub-025,A,P3,Fp1,1,5,10,84.54293228121624,2.993961416441186e-66,84.54293228122897,2.993961416387152e-66
sub-025,A,P3,Fp1,1,10,20,29.32842134230052,2.7947795725493688e-45,29.32842134144128,2.7947795801930306e-45
sub-025,A,P3,Fp1,1,20,40,10.396003534074964,1.893722526363127e-27,10.39600353470208,1.8937225185407993e-27
sub-025,A,P3,Fp1,1,30,60,8.344617722867701,8.682272332769309e-29,8.344617722854528,8.682272333796346e-29
sub-025,A,P3,Fp1,1,40,80,7.88380010415454,1.0074929851479013e-32,7.883800104726986,1.0074929789411642e-32
sub-025,A,P3,Fp1,1,50,100,6.018384786587747,2.1817164203673863e-27,6.018384783362408,2.181716511099314e-27
sub-025,A,P3,Fp1,2,5,10,28.570908397799258,7.35780144605826e-26,28.570908397940364,7.357801444029262e-26
sub-025,A,P3,Fp1,2,10,20,23.49134861166709,6.019551070447416e-37,23.491348611077765,6.019551082490668e-37
sub-025,A,P3,Fp1,2,20,40,11.176441174254668,1.1499145033005498e-29,11.17644117335658,1.1499145100058787e-29
sub-025,A,P3,Fp1,2,30,60,5.862291496330697,7.679254579683251e-19,5.862291496629968,7.679254558005585e-19
sub-025,A,P3,Fp1,2,40,80,5.975788741311569,1.5285622443543276e-23,5.9757887413497155,1.5285622436912256e-23
sub-025,A,P3,Fp1,2,50,100,4.623465735350626,2.0515638676170972e-19,4.623465733008978,2.0515639318910562e-19
sub-025,A,P3,Fp1,3,5,10,56.09765917317096,2.4399882701432146e-47,56.09765917324806,2.439988269832013e-47
sub-025,A,P3,Fp1,3,10,20,69.19382475463348,6.833515729662269e-91,69.19382475446352,6.833515732217624e-91
sub-025,A,P3,Fp1,3,20,40,10.895154271517473,7.17662229403186e-29,10.895154271239754,7.176622307039962e-29
sub-025,A,P3,Fp1,3,30,60,8.11714807954904,6.73207296863175e-28,8.11714807895376,6.732073004814968e-28
sub-025,A,P3,Fp1,3,40,80,8.189741642946478,3.80572105229369e-34,8.189741642694544,3.805721062509343e-34
sub-025,A,P3,Fp1,3,50,100,6.463645035429201,7.320861378559401e-30,6.46364503569131,7.32086135420069e-30
sub-025,A,P3,Fp1,4,5,10,6.015781247075922,1.9501958552471283e-05,6.015781247065617,1.9501958552903757e-05
sub-025,A,P3,Fp1,4,10,20,7.374800472202425,4.985540278785077e-11,7.374800472706809,4.985540268851882e-11
sub-025,A,P3,Fp1,4,20,40,12.549235186327687,1.7367261270740275e-33,12.549235185761827,1.7367261332896042e-33
sub-025,A,P3,Fp1,4,30,60,8.482074089862033,2.53222498319002e-29,8.482074087546021,2.5322250356729304e-29
sub-025,A,P3,Fp1,4,40,80,6.530392895708344,2.909311470878312e-26,6.530392895492146,2.9093114779307795e-26
sub-025,A,P3,Fp1,4,50,100,5.082024099696362,4.5625042412964465e-22,5.082024099033183,4.562504281402723e-22
sub-025,A,Fp1,P3,0,5,10,13.438561111634336,2.1298041135034117e-12,13.438561111543217,2.1298041139183405e-12
sub-025,A,Fp1,P3,0,10,20,27.337194622302015,1.6944739736451698e-42,27.33719462282077,1.6944739707856788e-42
sub-025,A,Fp1,P3,0,20,40,6.988256530102751,1.992898635381061e-17,6.988256529952529,1.9928986374551623e-17
sub-025,A,Fp1,P3,0,30,60,6.421174355787328,4.024843199756345e-21,6.421174354668533,4.0248432418839416e-21
sub-025,A,Fp1,P3,0,40,80,7.791011401656328,2.738838079000448e-32,7.791011402513352,2.7388380536641674e-32
sub-025,A,Fp1,P3,0,50,100,11.555581570087226,2.7991396857981013e-55,11.555581571721486,2.7991396384502286e-55
sub-025,A,Fp1,P3,1,5,10,23.190715327810896,3.2482976121948922e-21,23.1907153276921,3.2482976129750605e-21
sub-025,A,Fp1,P3,1,10,20,13.907386549654804,4.923014775637866e-22,13.907386548865366,4.923014790298875e-22
sub-025,A,Fp1,P3,1,20,40,3.850734846955188,5.539079263741621e-08,3.8507348421129985,5.539079445352123e-08
sub-025,A,Fp1,P3,1,30,60,3.0968424516751405,1.4634310854615342e-07,3.0968424519906637,1.463431081303328e-07
sub-025,A,Fp1,P3,1,40,80,2.6441072543661757,5.699701899400333e-07,2.6441072535223884,5.699701951107655e-07
sub-025,A,Fp1,P3,1,50,100,2.58036752471934,1.1866204954498758e-07,2.580367522503975,1.1866205284594964e-07
sub-025,A,Fp1,P3,2,5,10,20.944679354525437,3.144432737329174e-19,20.94467935445161,3.1444327378051374e-19
sub-025,A,Fp1,P3,2,10,20,16.2492821491786,7.979290668606127e-26,16.249282149491453,7.979290659418836e-26
sub-025,A,Fp1,P3,2,20,40,2.347188585395273,0.00087316098252951,2.3471885852507057,0.000873160983272771
sub-025,A,Fp1,P3,2,30,60,2.109943457040411,0.0006390662182549105,2.1099434571982876,0.0006390662174714933
sub-025,A,Fp1,P3,2,40,80,2.406424485604137,7.034546053033189e-06,2.4064244859721002,7.034546026174253e-06
sub-025,A,Fp1,P3,2,50,100,1.9980562660958276,0.00012385632719006293,1.9980562668573876,0.00012385632613990703
sub-025,A,Fp1,P3,3,5,10,33.13943800167879,1.1086783103279056e-29,33.13943800153724,1.1086783106258691e-29
sub-025,A,Fp1,P3,3,10,20,54.429813385892565,6.690057284307352e-76,54.42981338507026,6.690057297992314e-76
sub-025,A,Fp1,P3,3,20,40,10.574385858392473,5.859501131122807e-28,10.574385857996887,5.859501146340962e-28
sub-025,A,Fp1,P3,3,30,60,6.572233552732455,9.812535471200035e-22,6.572233552074774,9.81253553141887e-22
sub-025,A,Fp1,P3,3,40,80,6.3585450861371,2.0070552583911399e-25,6.358545086334076,2.0070552539377478e-25
sub-025,A,Fp1,P3,3,50,100,4.487654028296475,1.2648063573175584e-18,4.487654026343547,1.264806390430329e-18
sub-025,A,Fp1,P3,4,5,10,1.5612010200208455,0.16919123330121705,1.561201020055935,0.16919123329095961
sub-025,A,Fp1,P3,4,10,20,3.525232208569884,0.00015658886105623322,3.5252322082529832,0.00015658886124008905
sub-025,A,Fp1,P3,4,20,40,4.432118554908342,1.0405477812680573e-09,4.432118554515565,1.0405477840841e-09
sub-025,A,Fp1,P3,4,30,60,2.947228944190053,5.583225550323988e-07,2.9472289434377394,5.583225587668346e-07
sub-025,A,Fp1,P3,4,40,80,2.506378917078634,2.4718016071994756e-06,2.5063789169303106,2.471801611066455e-06
sub-025,A,Fp1,P3,4,50,100,1.998302120083502,0.00012351775729296327,1.9983021203897853,0.00012351775687173642
sub-025,A,P4,Fp2,0,5,10,61.31910231021105,4.943951156497238e-51,61.31910231020314,4.943951156560119e-51
sub-025,A,P4,Fp2,0,10,20,75.11647422481074,2.0130132183349686e-96,75.11647422426205,2.0130132206567406e-96
sub-025,A,P4,Fp2,0,20,40,22.368275108640074,5.048100427587501e-58,22.368275106310556,5.048100489075997e-58
sub-025,A,P4,Fp2,0,30,60,10.488130335543593,6.383623050908322e-37,10.488130336158019,6.3836230176015805e-37
sub-025,A,P4,Fp2,0,40,80,16.359476964217627,3.5129081445305584e-67,16.35947696507392,3.512908120114388e-67
sub-025,A,P4,Fp2,0,50,100,20.191332549864704,1.6425717226086958e-88,20.191332549245907,1.6425717303549473e-88
sub-025,A,P4,Fp2,1,5,10,32.91269456285579,1.7057034891646304e-29,32.91269456283814,1.705703489221884e-29
sub-025,A,P4,Fp2,1,10,20,15.855616957030161,3.4081331872307005e-25,15.855616957531131,3.408133180920335e-25
sub-025,A,P4,Fp2,1,20,40,10.682045988095382,2.8919139455835544e-28,10.682045988091343,2.8919139456601375e-28
sub-025,A,P4,Fp2,1,30,60,8.988923704587057,2.793174695867109e-31,8.988923701731592,2.7931747663359534e-31
sub-025,A,P4,Fp2,1,40,80,8.059732167728887,1.5251719559339219e-33,8.059732168321247,1.5251719462666906e-33
sub-025,A,P4,Fp2,1,50,100,5.121860394487755,2.6914998152371442e-22,5.121860373925453,2.6915005480995e-22
sub-025,A,P4,Fp2,2,5,10,24.434919185536284,2.6512584721253027e-22,24.434919185473692,2.6512584724581383e-22
sub-025,A,P4,Fp2,2,10,20,8.731482968094346,2.363424175290193e-13,8.731482967950319,2.363424176629849e-13
sub-025,A,P4,Fp2,2,20,40,7.6283160938437655,2.3993512141717347e-19,7.62831609375396,2.39935121565418e-19
sub-025,A,P4,Fp2,2,30,60,5.578955435769181,1.116523376447655e-17,5.578955433983324,1.1165233953135003e-17
sub-025,A,P4,Fp2,2,40,80,5.555466326747492,1.86363492383783e-21,5.5554663259450425,1.863634941004208e-21
sub-025,A,P4,Fp2,2,50,100,4.353333882991952,7.667521679792355e-18,4.353333882653334,7.667521714650944e-18
sub-025,A,P4,Fp2,3,5,10,15.656395068986,1.9073470074742202e-14,15.656395069062125,1.9073470071672826e-14
sub-025,A,P4,Fp2,3,10,20,13.199649092954374,7.175905044609952e-21,13.199649093213532,7.175905037544562e-21
sub-025,A,P4,Fp2,3,20,40,5.694870100836211,1.613251056301475e-13,5.694870100557691,1.6132510594345436e-13
sub-025,A,P4,Fp2,3,30,60,3.3886725464551937,1.0287657617726103e-08,3.3886725465013634,1.0287657613365211e-08
sub-025,A,P4,Fp2,3,40,80,3.7123361547436837,3.492000458134477e-12,3.7123361551436873,3.4920004420215505e-12
sub-025,A,P4,Fp2,3,50,100,3.0861827901755614,1.7550510354311306e-10,3.086182789743629,1.7550510453904374e-10
sub-025,A,P4,Fp2,4,5,10,4.763943669937906,0.0002838952285180469,4.763943669863126,0.0002838952285630899
sub-025,A,P4,Fp2,4,10,20,4.77341205344821,1.36468378304316e-06,4.77341205357717,1.3646837823620688e-06
sub-025,A,P4,Fp2,4,20,40,7.158042981552339,6.15262401929874e-18,7.158042981679834,6.152624013873282e-18
sub-025,A,P4,Fp2,4,30,60,4.923727577239561,5.5723792876130514e-15,4.923727577999443,5.572379247418787e-15
sub-025,A,P4,Fp2,4,40,80,4.393911450081672,1.2880054920939609e-15,4.393911444916293,1.288005569458734e-15
sub-025,A,P4,Fp2,4,50,100,3.3592713243781405,4.736753817630151e-12,3.359271290619526,4.736755945026451e-12
sub-025,A,Fp2,P4,0,5,10,15.510863836255906,2.594750773256769e-14,15.510863836127713,2.5947507739605576e-14
sub-025,A,Fp2,P4,0,10,20,51.163964076049886,2.5431425631324436e-72,51.163964076741465,2.5431425586277084e-72
sub-025,A,Fp2,P4,0,20,40,8.934770641587727,3.2435989797443066e-23,8.934770637284233,3.243599074011582e-23
sub-025,A,Fp2,P4,0,30,60,9.459338950474665,4.487319466255574e-33,9.459338949136965,4.487319518647575e-33
sub-025,A,Fp2,P4,0,40,80,10.574007258352216,9.55419359788498e-45,10.574007255441947,9.554193871072862e-45
sub-025,A,Fp2,P4,0,50,100,10.048440657940365,2.6975001685811896e-48,10.048440658118809,2.697500163286834e-48
sub-025,A,Fp2,P4,1,5,10,25.53144524777596,2.9609729822706995e-23,25.531445247585282,2.9609729833956324e-23
sub-025,A,Fp2,P4,1,10,20,13.46437143178545,2.6282197232587154e-21,13.464371432471284,2.6282197164284154e-21
sub-025,A,Fp2,P4,1,20,40,6.3786014591680615,1.3751888458223808e-15,6.3786014552249535,1.3751888835625694e-15
sub-025,A,Fp2,P4,1,30,60,6.742749570863022,2.0037162246045434e-22,6.742749566109597,2.0037163132028725e-22
sub-025,A,Fp2,P4,1,40,80,5.311390760163954,3.089848013766731e-20,5.3113907597118715,3.089848029873329e-20
sub-025,A,Fp2,P4,1,50,100,4.402218146342423,3.9782295723033255e-18,4.402218130164097,3.978230435980007e-18
sub-025,A,Fp2,P4,2,5,10,20.975705568609804,2.950679466053557e-19,20.975705568540242,2.950679466474216e-19
sub-025,A,Fp2,P4,2,10,20,10.280155817791153,5.474020291877088e-16,10.280155817833139,5.47402029098133e-16
sub-025,A,Fp2,P4,2,20,40,3.091157104134052,8.580139473614159e-06,3.091157104509655,8.580139452756166e-06
sub-025,A,Fp2,P4,2,30,60,2.417436145577324,5.3816349515831006e-05,2.4174361453457083,5.3816349619279336e-05
sub-025,A,Fp2,P4,2,40,80,2.41619804590389,6.355572562195252e-06,2.4161980467380793,6.355572507088285e-06
sub-025,A,Fp2,P4,2,50,100,1.9452742206622848,0.00022179755642091906,1.9452742202035715,0.0002217975575341392
sub-025,A,Fp2,P4,3,5,10,1.654751723933492,0.14372436264428207,1.6547517238104843,0.1437243626753808
sub-025,A,Fp2,P4,3,10,20,5.80632601233698,2.4219535694504937e-08,5.806326012175458,2.4219535709870178e-08
sub-025,A,Fp2,P4,3,20,40,3.0097903205732894,1.450091619256124e-05,3.009790320552609,1.450091619448818e-05
sub-025,A,Fp2,P4,3,30,60,2.0993097198179145,0.0006939928426887626,2.099309718933853,0.0006939928474393428
sub-025,A,Fp2,P4,3,40,80,2.148494607951991,9.559003511744035e-05,2.1484946091048154,9.559003403449457e-05
sub-025,A,Fp2,P4,3,50,100,1.6744619821496096,0.0036727079829335747,1.6744619821202142,0.00367270798398236
sub-025,A,Fp2,P4,4,5,10,2.4291165332117983,0.03412662761163676,2.4291165332145854,0.03412662761145249
sub-025,A,Fp2,P4,4,10,20,3.3323850377423554,0.00031870857320683883,3.332385037709278,0.00031870857324546944
sub-025,A,Fp2,P4,4,20,40,5.131917790522445,8.151764439145022e-12,5.131917778582152,8.151765116392943e-12
sub-025,A,Fp2,P4,4,30,60,4.003363901261756,3.376776631635669e-11,4.0033639000616645,3.376776669725317e-11
sub-025,A,Fp2,P4,4,40,80,3.0646885295100152,5.594163817290594e-09,3.0646885160631157,5.594164659604773e-09
sub-025,A,Fp2,P4,4,50,100,2.6589142000910884,4.404332571911142e-08,2.6589141981927233,4.404332677903999e-08
sub-026,A,P3,Fp1,0,5,10,25.74042258291224,1.9531830554550664e-23,25.74042258295359,1.9531830552945094e-23
sub-026,A,P3,Fp1,0,10,20,6.3215244544148295,3.188570636918804e-09,6.3215244547680145,3.1885706324796133e-09
sub-026,A,P3,Fp1,0,20,40,5.439386356775567,9.577668117532896e-13,5.439386356832745,9.577668113715983e-13
sub-026,A,P3,Fp1,0,30,60,3.0362938252234635,2.521165777365138e-07,3.036293825182496,2.521165778290672e-07
sub-026,A,P3,Fp1,0,40,80,2.4493055206791143,4.500731598365948e-06,2.4493055206476058,4.500731599848211e-06
sub-026,A,P3,Fp1,0,50,100,3.160940571567556,6.559289329123746e-11,3.1609405716223686,6.559289324380737e-11
sub-026,A,P3,Fp1,1,5,10,12.83800203601392,7.70338635539052e-12,12.838002035992078,7.703386355751501e-12
sub-026,A,P3,Fp1,1,10,20,6.263871454571342,4.002009862825891e-09,6.263871455029564,4.002009855599581e-09
sub-026,A,P3,Fp1,1,20,40,7.025196760670525,1.5429831389337067e-17,7.025196760523867,1.5429831405008153e-17
sub-026,A,P3,Fp1,1,30,60,6.468840955071332,2.577243398620942e-21,6.4688409549158665,2.5772434023663256e-21
sub-026,A,P3,Fp1,1,40,80,5.519616538389031,2.812825456905146e-21,5.519616538250407,2.812825461384162e-21
sub-026,A,P3,Fp1,1,50,100,5.177464456264229,1.2895528183551363e-22,5.1774644561941985,1.2895528195493274e-22
sub-026,A,P3,Fp1,2,5,10,29.02467863579731,3.0350778600936556e-26,29.024678635915716,3.035077859393466e-26
sub-026,A,P3,Fp1,2,10,20,4.888982694611348,8.720748304090983e-07,4.888982694616523,8.720748303915995e-07
sub-026,A,P3,Fp1,2,20,40,3.603303994514901,2.9319270734478685e-07,3.6033039945404113,2.931927072947157e-07
sub-026,A,P3,Fp1,2,30,60,3.093821531035365,1.5037842526553875e-07,3.0938215308437926,1.5037842552490288e-07
sub-026,A,P3,Fp1,2,40,80,4.055941185774226,6.54100894305811e-14,4.055941185589054,6.541008957116324e-14
sub-026,A,P3,Fp1,2,50,100,3.207269322258907,3.5574070247779455e-11,3.2072693226814386,3.5574070049045035e-11
sub-026,A,P3,Fp1,3,5,10,13.46186619272894,2.026299720204955e-12,13.461866192657022,2.0262997205164494e-12
sub-026,A,P3,Fp1,3,10,20,7.0381589689288395,1.8846747347326772e-10,7.038158969673453,1.8846747291895936e-10
sub-026,A,P3,Fp1,3,20,40,1.9586226366750317,0.007832291636870983,1.9586226367488713,0.007832291633764813
sub-026,A,P3,Fp1,3,30,60,4.229377857603391,4.0147409483222564e-12,4.22937785601233,4.0147410086374136e-12
sub-026,A,P3,Fp1,3,40,80,3.6474080827387967,7.380231882694266e-12,3.647408083080175,7.380231853682446e-12
sub-026,A,P3,Fp1,3,50,100,2.3357889246442998,2.4244758668091064e-06,2.335788922055449,2.4244759426880893e-06
sub-026,A,P3,Fp1,4,5,10,14.346908770347861,3.0677932644640497e-13,14.346908770369415,3.0677932643234093e-13
sub-026,A,P3,Fp1,4,10,20,5.099558098745089,3.846906083102322e-07,5.099558098539635,3.8469060861798335e-07
sub-026,A,P3,Fp1,4,20,40,2.9482515498041266,2.1510120157091012e-05,2.94825155003706,2.1510120125080956e-05
sub-026,A,P3,Fp1,4,30,60,1.9643190331003442,0.0019349128658912016,1.9643190328485423,0.001934912869516485
sub-026,A,P3,Fp1,4,40,80,1.9725310948439037,0.0005169999424681624,1.9725310949503863,0.000516999941953941
sub-026,A,P3,Fp1,4,50,100,2.2328575180826515,8.310542944220541e-06,2.232857517889819,8.310542963197398e-06
sub-026,A,Fp1,P3,0,5,10,12.73474636983097,9.61234777124546e-12,12.734746369855529,9.612347770739188e-12
sub-026,A,Fp1,P3,0,10,20,2.6579396731330047,0.0035453681241136774,2.6579396733986487,0.003545368120852181
sub-026,A,Fp1,P3,0,20,40,1.800692134541171,0.01790784637642138,1.8006921344975282,0.017907846380402253
sub-026,A,Fp1,P3,0,30,60,1.8165402811668139,0.005650781913942616,1.8165402808816669,0.005650781925306545
sub-026,A,Fp1,P3,0,40,80,1.9288215219944722,0.0007753706840094351,1.9288215218911913,0.0007753706847464292
sub-026,A,Fp1,P3,0,50,100,2.2781823622538333,4.8462806515342015e-06,2.278182362254548,4.846280651492897e-06
sub-026,A,Fp1,P3,1,5,10,14.615908338336656,1.731166807143311e-13,14.615908338327692,1.7311668071762893e-13
sub-026,A,Fp1,P3,1,10,20,4.333281134227894,7.4293991490984605e-06,4.333281133666874,7.42939916505262e-06
sub-026,A,Fp1,P3,1,20,40,2.830173403966193,4.5531071189001696e-05,2.83017340344069,4.553107134000723e-05
sub-026,A,Fp1,P3,1,30,60,2.4022192351106844,6.105034149927758e-05,2.402219235227798,6.105034144009806e-05
sub-026,A,Fp1,P3,1,40,80,2.790291765011194,1.167658811790031e-07,2.790291764754792,1.1676588150634397e-07
sub-026,A,Fp1,P3,1,50,100,2.5414042884694683,1.93309302616789e-07,2.541404288164752,1.9330930335264627e-07
sub-026,A,Fp1,P3,2,5,10,18.718279555902342,3.1127509081639385e-17,18.718279555862182,3.1127509084236414e-17
sub-026,A,Fp1,P3,2,10,20,3.4637537421007494,0.00019657250043977206,3.4637537419064963,0.00019657250058076686
sub-026,A,Fp1,P3,2,20,40,2.4778645214492245,0.00040091345956084557,2.4778645217210116,0.00040091345890465606
sub-026,A,Fp1,P3,2,30,60,1.6051645323253945,0.023411349571053962,1.6051645321367307,0.02341134959918258
sub-026,A,Fp1,P3,2,40,80,1.437654299203385,0.04386957782039048,1.4376542991332062,0.043869577841959245
sub-026,A,Fp1,P3,2,50,100,1.544655656825116,0.012349590161558711,1.544655656839654,0.012349590159952222
sub-026,A,Fp1,P3,3,5,10,11.811633245412045,6.986256783460945e-11,11.811633245281717,6.98625678542087e-11
sub-026,A,Fp1,P3,3,10,20,0.8550624401635573,0.5756233787235916,0.8550624405993733,0.5756233783050717
sub-026,A,Fp1,P3,3,20,40,2.0990381267782676,0.0036290937321909493,2.0990381283727557,0.003629093699894501
sub-026,A,Fp1,P3,3,30,60,2.0847215119189495,0.0007768102199440857,2.084721511017929,0.0007768102253422211
sub-026,A,Fp1,P3,3,40,80,2.1237726676488156,0.00012178434537671782,2.1237726673339705,0.0001217843457511415
