subject,group,channel,mse_norm,mse_phys
sub-071,F,Fp2,0.4000284671783447,3.816920075897641e-10
sub-071,F,P3,0.31731483340263367,3.005895393026438e-10
sub-071,F,P4,0.19308407604694366,1.8244133296200065e-10
sub-072,F,Fp1,0.18008632957935333,2.1895457978214419e-10
sub-072,F,Fp2,0.20397594571113586,2.398094694809342e-10
sub-072,F,P3,0.36452025175094604,3.8155963847433187e-10
sub-072,F,P4,0.3708530068397522,3.8436968273558783e-10
sub-073,F,Fp1,0.5800666809082031,5.785818250237739e-10
sub-073,F,Fp2,0.4361068308353424,4.32736060620856e-10
sub-073,F,P3,0.5771792531013489,5.923991253268356e-10
sub-073,F,P4,0.5885661840438843,6.043897312875682e-10
sub-074,F,Fp1,0.3097304403781891,3.6434719389706886e-10
sub-074,F,Fp2,0.2881828844547272,3.329900844035502e-10
sub-074,F,P3,0.2469397485256195,2.8253336723311655e-10
sub-074,F,P4,0.12948432564735413,1.5706491515244093e-10
sub-075,F,Fp1,0.4797023832798004,7.501276073243258e-10
sub-075,F,Fp2,0.4793891906738281,6.55118295951977e-10
sub-075,F,P3,0.30110234022140503,3.268433261851236e-10
sub-075,F,P4,0.2940421998500824,3.210084683823296e-10
sub-076,F,Fp1,0.5836367607116699,6.903553506481144e-10
sub-076,F,Fp2,0.655565083026886,7.030349250003353e-10
sub-076,F,P3,0.6795353889465332,7.874983752580511e-10
sub-076,F,P4,0.42698317766189575,4.823634420169352e-10
sub-077,F,Fp1,0.22237005829811096,2.6452868476075895e-10
sub-077,F,Fp2,0.1649475246667862,1.912082475574444e-10
sub-077,F,P3,0.141608327627182,1.687505008184134e-10
sub-077,F,P4,0.11729981750249863,1.4000768982711908e-10
sub-078,F,Fp1,0.42459195852279663,5.820911865283914e-10
sub-078,F,Fp2,0.3859410285949707,5.302587877365719e-10
sub-078,F,P3,0.559450089931488,6.500467712532404e-10
sub-078,F,P4,0.365963876247406,4.497482831845677e-10
sub-079,F,Fp1,0.24930715560913086,4.197961117359731e-10
sub-079,F,Fp2,0.39171433448791504,6.984315351540263e-10
sub-079,F,P3,0.351553738117218,3.59439953844535e-10
sub-079,F,P4,0.37053489685058594,3.8159985493929764e-10
sub-080,F,Fp1,0.5934065580368042,6.546617039588709e-10
sub-080,F,Fp2,0.504505455493927,5.98996039980427e-10
sub-080,F,P3,0.6358197927474976,6.662593732510712e-10
sub-080,F,P4,0.7974480986595154,8.613364928198125e-10
sub-081,F,Fp1,0.2621800899505615,2.7953183349116313e-10
sub-081,F,Fp2,0.19054728746414185,1.9855875891585032e-10
sub-081,F,P3,0.23658108711242676,2.5237542250282765e-10
sub-081,F,P4,0.21696534752845764,2.3007415369602236e-10
sub-082,F,Fp1,0.4866628646850586,5.580897936178767e-10
sub-082,F,Fp2,0.33966153860092163,4.362491759933435e-10
sub-082,F,P3,0.4430985450744629,4.922179146308184e-10
sub-082,F,P4,0.3449770510196686,3.783067170785587e-10
sub-084,F,Fp1,0.7094939947128296,5.479318915452189e-10
sub-084,F,Fp2,0.8976718187332153,6.735347323830881e-10
sub-084,F,P3,0.6583652496337891,5.201007862466226e-10
sub-084,F,P4,0.6023122072219849,4.915551442378227e-10
sub-087,F,Fp1,0.3451228141784668,4.12222451290572e-10
sub-087,F,Fp2,0.25874659419059753,3.0443863157514165e-10
sub-087,F,P3,0.12956693768501282,1.4157976208410736e-10
sub-087,F,P4,0.1735021322965622,1.8622836332595358e-10
sub-088,F,Fp1,0.5990052223205566,6.102655405478202e-10
sub-088,F,Fp2,0.4494320750236511,4.645129013383782e-10
sub-088,F,P3,0.2503634989261627,2.494986129550231e-10
sub-088,F,P4,0.35020190477371216,3.551604383960194e-10
