subject,group,channel,mse_norm,mse_phys
sub-014,A,P3,0.7404831647872925,8.391563532942529e-10
sub-014,A,P4,0.715324878692627,8.15200952245347e-10
sub-015,A,Fp1,0.18250903487205505,1.9911646158645353e-10
sub-015,A,Fp2,0.17551708221435547,1.9710647452768387e-10
sub-015,A,P3,0.3625698387622833,4.021709948290837e-10
sub-015,A,P4,0.274093359708786,3.0237130228631125e-10
sub-016,A,Fp1,0.7138656377792358,8.23374847242947e-10
sub-016,A,Fp2,0.507403552532196,6.140591837215054e-10
sub-016,A,P3,0.4801514744758606,5.604662907839314e-10
sub-016,A,P4,0.37994837760925293,4.6427368028837123e-10
sub-017,A,Fp1,0.45957884192466736,5.818553823901444e-10
sub-017,A,Fp2,0.40397876501083374,5.246680890246325e-10
sub-017,A,P3,0.24075910449028015,2.8869718703744296e-10
sub-017,A,P4,0.28972601890563965,3.3743213491329073e-10
sub-018,A,Fp1,1.0887224674224854,1.3431168765012253e-09
sub-018,A,Fp2,0.6525804400444031,8.077065767710778e-10
sub-018,A,P3,0.8342865109443665,1.0155640211827499e-09
sub-018,A,P4,0.5164588689804077,6.163794086099072e-10
sub-019,A,Fp1,0.4978392720222473,5.031813533267111e-10
sub-019,A,Fp2,0.4555731415748596,4.915089717330005e-10
sub-019,A,P3,0.47340139746665955,5.006619147188627e-10
sub-019,A,P4,0.36163100600242615,3.9047019001126203e-10
sub-020,A,Fp1,0.17892910540103912,2.376292042259313e-10
sub-020,A,Fp2,0.14578290283679962,1.8603387785177325e-10
sub-020,A,P3,0.19512632489204407,2.309043329335306e-10
sub-020,A,P4,0.18402402102947235,2.1839665955703434e-10
sub-025,A,Fp1,0.1644134223461151,1.7655313582036765e-10
sub-025,A,Fp2,0.21674105525016785,2.29654277147202e-10
sub-025,A,P3,0.08616518974304199,9.343096318500839e-11
sub-025,A,P4,0.180095374584198,1.9994751852589423e-10
sub-027,A,Fp1,0.30589836835861206,4.3325313758494917e-10
sub-027,A,Fp2,0.24734048545360565,3.668075232351456e-10
sub-027,A,P3,0.4362618327140808,5.125331328014242e-10
sub-027,A,P4,0.18588243424892426,2.2329466151791012e-10
sub-028,A,Fp1,0.6763059496879578,7.417340330391049e-10
sub-028,A,Fp2,0.46926650404930115,4.87171783338946e-10
